accuracy,coverage,episode,epsilon_m,epsilon_w,mapper_return,phase,rolling_success_100,steps,success,update_mapper,update_walker,walker_return
0.6388888888888888,0.6388888888888888,1072,0.0,0.5721129059986059,54.06666666666736,A_walker,0.04,420,0,,,-239.89999999999904
0.8680555555555556,0.8680555555555556,1073,0.0,0.571254736639608,76.066666666665,A_walker,0.04,420,0,,,-181.09999999999954
0.9027777777777778,0.9027777777777778,1074,0.0,0.5703978545346486,76.39999999999903,A_walker,0.04,420,0,,,-219.19999999999916
0.9583333333333334,0.9583333333333334,1075,0.0,0.5695422577528467,85.13333333333266,A_walker,0.04,420,0,,,-126.30000000000021
0.6736111111111112,0.6736111111111112,1076,0.0,0.5686879443662175,57.80000000000067,A_walker,0.04,420,0,,,-260.3999999999991
0.7638888888888888,0.7638888888888888,1077,0.0,0.5678349124496681,66.06666666666679,A_walker,0.04,420,0,,,-199.4999999999992
0.8958333333333334,0.8958333333333334,1078,0.0,0.5669831600809937,79.13333333333178,A_walker,0.04,420,0,,,-183.09999999999982
0.7638888888888888,0.7638888888888888,1079,0.0,0.5661326853408722,66.46666666666584,A_walker,0.04,420,0,,,-213.29999999999941
0.8263888888888888,0.8263888888888888,1080,0.0,0.565283486312861,72.46666666666728,A_walker,0.04,420,0,,,-184.3999999999993
0.6388888888888888,0.6388888888888888,1081,0.0,0.5644355610833917,54.06666666666732,A_walker,0.04,420,0,,,-243.999999999999
0.7638888888888888,0.7638888888888888,1082,0.0,0.5635889077417666,66.46666666666545,A_walker,0.04,420,0,,,-188.09999999999943
0.8055555555555556,0.8055555555555556,1083,0.0,0.562743524380154,69.66666666666639,A_walker,0.04,420,0,,,-199.79999999999953
0.8680555555555556,0.8680555555555556,1084,0.0,0.5618994090935838,76.46666666666506,A_walker,0.04,420,0,,,-167.69999999999985
0.7430555555555556,0.7430555555555556,1085,0.0,0.5610565599799434,64.46666666666563,A_walker,0.04,420,0,,,-214.69999999999936
0.9861111111111112,0.9861111111111112,1086,0.0,0.5602149751399735,101.20952380952329,A_walker,0.05,260,1,,,38.009523809523614
0.6736111111111112,0.6736111111111112,1087,0.0,0.5593746526772636,57.800000000000615,A_walker,0.05,420,0,,,-238.4999999999991
0.9861111111111112,0.9861111111111112,1088,0.0,0.5585355906982478,101.1757142857135,A_walker,0.06,261,1,,,49.75571428571407
0.6319444444444444,0.6319444444444444,1089,0.0,0.5576977873122004,53.80000000000067,A_walker,0.06,420,0,,,-256.5999999999989
0.9305555555555556,0.9305555555555556,1090,0.0,0.5568612406312322,82.46666666666553,A_walker,0.06,420,0,,,-150.29999999999995
0.9583333333333334,0.9583333333333334,1091,0.0,0.5560259487702853,85.1333333333318,A_walker,0.06,420,0,,,-141.5000000000001
0.75,0.75,1092,0.0,0.55519190984713,64.33333333333294,A_walker,0.06,420,0,,,-236.69999999999908
0.8611111111111112,0.8611111111111112,1093,0.0,0.5543591219823593,75.8000000000001,A_walker,0.06,420,0,,,-159.0999999999999
0.7638888888888888,0.7638888888888888,1094,0.0,0.5535275832993858,65.6666666666661,A_walker,0.06,420,0,,,-225.7999999999994
0.6041666666666666,0.6041666666666666,1095,0.0,0.5526972919244367,51.133333333334015,A_walker,0.06,420,0,,,-259.59999999999894
0.5069444444444444,0.5069444444444444,1096,0.0,0.5518682459865502,41.40000000000067,A_walker,0.06,420,0,,,-287.3999999999995
0.8402777777777778,0.8402777777777778,1097,0.0,0.5510404436175703,73.39999999999863,A_walker,0.06,420,0,,,-171.2999999999997
0.8472222222222222,0.8472222222222222,1098,0.0,0.550213882952144,74.46666666666567,A_walker,0.06,420,0,,,-174.8999999999998
0.8680555555555556,0.8680555555555556,1099,0.0,0.5493885621277158,75.6666666666652,A_walker,0.06,420,0,,,-179.79999999999967
0.8263888888888888,0.8263888888888888,1100,0.0,0.5485644792845242,72.4666666666662,A_walker,0.06,420,0,,,-188.59999999999988
0.9652777777777778,0.9652777777777778,1101,0.0,0.5477416325655975,84.59999999999908,A_walker,0.06,420,0,,,-149.79999999999993
0.8541666666666666,0.8541666666666666,1102,0.0,0.5469200201167491,73.9333333333334,A_walker,0.06,420,0,,,-189.19999999999953
0.6458333333333334,0.6458333333333334,1103,0.0,0.5460996400865741,55.133333333334065,A_walker,0.06,420,0,,,-220.6999999999992
0.875,0.875,1104,0.0,0.5452804906264442,77.13333333333246,A_walker,0.06,420,0,,,-170.69999999999973
0.9583333333333334,0.9583333333333334,1105,0.0,0.5444625698905046,83.93333333333227,A_walker,0.06,420,0,,,-161.8999999999997
0.9722222222222222,0.9722222222222222,1106,0.0,0.5436458760356688,85.6666666666658,A_walker,0.06,420,0,,,-143.0
0.9027777777777778,0.9027777777777778,1107,0.0,0.5428304072216154,79.19999999999933,A_walker,0.06,420,0,,,-147.39999999999995
0.9375,0.9375,1108,0.0,0.542016161610783,83.13333333333232,A_walker,0.06,420,0,,,-146.3
0.8263888888888888,0.8263888888888888,1109,0.0,0.5412031373683668,72.46666666666606,A_walker,0.06,420,0,,,-170.59999999999962
0.9305555555555556,0.9305555555555556,1110,0.0,0.5403913326623143,82.46666666666515,A_walker,0.06,420,0,,,-164.10000000000005
0.7847222222222222,0.7847222222222222,1111,0.0,0.5395807456633208,68.4666666666652,A_walker,0.06,420,0,,,-194.99999999999952
0.5625,0.5625,1112,0.0,0.5387713745448259,46.7333333333337,A_walker,0.06,420,0,,,-278.79999999999916
0.8263888888888888,0.8263888888888888,1113,0.0,0.5379632174830087,72.06666666666565,A_walker,0.06,420,0,,,-184.8999999999996
0.9097222222222222,0.9097222222222222,1114,0.0,0.5371562726567842,80.46666666666572,A_walker,0.06,420,0,,,-161.09999999999988
0.5277777777777778,0.5277777777777778,1115,0.0,0.5363505382477991,42.20000000000033,A_walker,0.06,420,0,,,-303.8999999999997
0.9166666666666666,0.9166666666666666,1116,0.0,0.5355460124404274,80.13333333333182,A_walker,0.06,420,0,,,-176.49999999999963
0.8819444444444444,0.8819444444444444,1117,0.0,0.5347426934217668,77.79999999999849,A_walker,0.06,420,0,,,-139.50000000000009
0.8680555555555556,0.8680555555555556,1118,0.0,0.5339405793816342,76.4666666666653,A_walker,0.06,420,0,,,-171.4999999999997
0.6597222222222222,0.6597222222222222,1119,0.0,0.5331396685125618,55.2666666666674,A_walker,0.05,420,0,,,-240.79999999999905
0.9305555555555556,0.9305555555555556,1120,0.0,0.5323399590097929,82.46666666666508,A_walker,0.05,420,0,,,-154.60000000000034
0.8611111111111112,0.8611111111111112,1121,0.0,0.5315414490712783,75.79999999999853,A_walker,0.05,420,0,,,-171.99999999999986
0.8680555555555556,0.8680555555555556,1122,0.0,0.5307441368976714,76.46666666666589,A_walker,0.05,420,0,,,-138.6
0.9861111111111112,0.9861111111111112,1123,0.0,0.5299480206923249,99.95857142857118,A_walker,0.06,297,1,,,9.718571428571373
0.8680555555555556,0.8680555555555556,1124,0.0,0.5291530986612865,76.46666666666535,A_walker,0.06,420,0,,,-161.90000000000003
0.8402777777777778,0.8402777777777778,1125,0.0,0.5283593690132945,73.79999999999909,A_walker,0.06,420,0,,,-170.59999999999974
0.7569444444444444,0.7569444444444444,1126,0.0,0.5275668299597747,65.80000000000013,A_walker,0.06,420,0,,,-220.79999999999916
0.8541666666666666,0.8541666666666666,1127,0.0,0.526775479714835,74.73333333333247,A_walker,0.06,420,0,,,-164.79999999999995
0.8611111111111112,0.8611111111111112,1128,0.0,0.5259853164952628,75.39999999999935,A_walker,0.06,420,0,,,-155.1
0.8541666666666666,0.8541666666666666,1129,0.0,0.52519633852052,74.73333333333308,A_walker,0.05,420,0,,,-177.29999999999976
0.8333333333333334,0.8333333333333334,1130,0.0,0.5244085440127392,73.13333333333188,A_walker,0.05,420,0,,,-180.8999999999995
0.8472222222222222,0.8472222222222222,1131,0.0,0.5236219311967201,74.06666666666574,A_walker,0.05,420,0,,,-188.1999999999997
0.7916666666666666,0.7916666666666666,1132,0.0,0.5228364982999251,69.13333333333209,A_walker,0.05,420,0,,,-191.6999999999994
0.6319444444444444,0.6319444444444444,1133,0.0,0.5220522435524751,53.20000000000049,A_walker,0.05,420,0,,,-258.8999999999989
0.9861111111111112,0.9861111111111112,1134,0.0,0.5212691651871465,100.49952380952315,A_walker,0.06,281,1,,,6.579523809523804
0.7569444444444444,0.7569444444444444,1135,0.0,0.5204872614393657,65.7999999999999,A_walker,0.06,420,0,,,-229.0999999999991
0.8611111111111112,0.8611111111111112,1136,0.0,0.5197065305472067,75.7999999999986,A_walker,0.06,420,0,,,-186.19999999999962
0.8263888888888888,0.8263888888888888,1137,0.0,0.5189269707513859,71.66666666666552,A_walker,0.06,420,0,,,-195.8999999999997
0.8611111111111112,0.8611111111111112,1138,0.0,0.5181485802952589,74.59999999999873,A_walker,0.06,420,0,,,-175.7999999999996
0.9027777777777778,0.9027777777777778,1139,0.0,0.5173713574248161,79.80000000000024,A_walker,0.06,420,0,,,-156.0999999999996
0.8472222222222222,0.8472222222222222,1140,0.0,0.5165953003886788,74.46666666666584,A_walker,0.06,420,0,,,-171.19999999999982
0.9236111111111112,0.9236111111111112,1141,0.0,0.5158204074380959,81.59999999999881,A_walker,0.06,420,0,,,-175.39999999999975
0.9166666666666666,0.9166666666666666,1142,0.0,0.5150466768269388,81.13333333333213,A_walker,0.06,420,0,,,-130.59999999999994
0.8680555555555556,0.8680555555555556,1143,0.0,0.5142741068116984,76.06666666666534,A_walker,0.06,420,0,,,-162.29999999999984
0.7083333333333334,0.7083333333333334,1144,0.0,0.5135026956514809,61.133333333333695,A_walker,0.06,420,0,,,-215.89999999999947
0.9444444444444444,0.9444444444444444,1145,0.0,0.5127324416080037,82.99999999999845,A_walker,0.06,420,0,,,-146.0
0.8680555555555556,0.8680555555555556,1146,0.0,0.5119633429455918,76.26666666666512,A_walker,0.06,420,0,,,-159.19999999999996
0.7777777777777778,0.7777777777777778,1147,0.0,0.5111953979311733,67.79999999999917,A_walker,0.06,420,0,,,-190.59999999999957
0.7013888888888888,0.7013888888888888,1148,0.0,0.5104286048342767,60.4666666666672,A_walker,0.06,420,0,,,-199.39999999999938
0.7638888888888888,0.7638888888888888,1149,0.0,0.5096629619270252,66.46666666666587,A_walker,0.06,420,0,,,-211.69999999999933
0.8819444444444444,0.8819444444444444,1150,0.0,0.5088984674841347,77.79999999999897,A_walker,0.06,420,0,,,-162.29999999999984
0.8333333333333334,0.8333333333333334,1151,0.0,0.5081351197829086,72.73333333333213,A_walker,0.06,420,0,,,-200.39999999999947
0.8263888888888888,0.8263888888888888,1152,0.0,0.5073729171032342,72.06666666666553,A_walker,0.06,420,0,,,-189.7999999999996
0.8819444444444444,0.8819444444444444,1153,0.0,0.5066118577275794,77.79999999999868,A_walker,0.06,420,0,,,-156.29999999999984
0.9166666666666666,0.9166666666666666,1154,0.0,0.5058519399409881,81.13333333333256,A_walker,0.06,420,0,,,-115.89999999999998
0.8541666666666666,0.8541666666666666,1155,0.0,0.5050931620310766,74.73333333333194,A_walker,0.06,420,0,,,-203.89999999999944
0.9583333333333334,0.9583333333333334,1156,0.0,0.50433552228803,84.73333333333277,A_walker,0.06,420,0,,,-130.60000000000014
0.5972222222222222,0.5972222222222222,1157,0.0,0.503579019004598,50.46666666666736,A_walker,0.06,420,0,,,-248.4999999999989
0.9861111111111112,0.9861111111111112,1158,0.0,0.5028236504760911,102.46047619047604,A_walker,0.07,223,1,,,86.4004761904762
0.9444444444444444,0.9444444444444444,1159,0.0,0.502069415000377,83.79999999999833,A_walker,0.07,420,0,,,-134.80000000000038
0.8333333333333334,0.8333333333333334,1160,0.0,0.5013163108778764,73.13333333333176,A_walker,0.07,420,0,,,-172.99999999999966
0.9097222222222222,0.9097222222222222,1161,0.0,0.5005643364115597,78.86666666666504,A_walker,0.06,420,0,,,-151.50000000000017
0.8888888888888888,0.8888888888888888,1162,0.0,0.49981348990694235,78.06666666666544,A_walker,0.06,420,0,,,-163.7999999999998
0.7986111111111112,0.7986111111111112,1163,0.0,0.499063769672082,69.79999999999842,A_walker,0.06,420,0,,,-249.89999999999912
0.8819444444444444,0.8819444444444444,1164,0.0,0.49831517401757386,77.79999999999858,A_walker,0.06,420,0,,,-156.40000000000003
0.7638888888888888,0.7638888888888888,1165,0.0,0.49756770125654753,66.06666666666682,A_walker,0.06,420,0,,,-192.09999999999957
0.7361111111111112,0.7361111111111112,1166,0.0,0.49682134970466274,63.79999999999881,A_walker,0.06,420,0,,,-219.09999999999923
0.9236111111111112,0.9236111111111112,1167,0.0,0.4960761176801058,81.79999999999865,A_walker,0.06,420,0,,,-130.70000000000016
0.8888888888888888,0.8888888888888888,1168,0.0,0.49533200350358564,78.06666666666509,A_walker,0.06,420,0,,,-166.40000000000003
0.8888888888888888,0.8888888888888888,1169,0.0,0.4945890054983303,78.46666666666496,A_walker,0.06,420,0,,,-164.80000000000007
0.9027777777777778,0.9027777777777778,1170,0.0,0.49384712199008285,79.79999999999829,A_walker,0.06,420,0,,,-158.39999999999998
0.7222222222222222,0.7222222222222222,1171,0.0,0.49310635130709773,62.46666666666678,A_walker,0.05,420,0,,,-204.09999999999943
0.875,0.875,1172,0.0,0.49236669178013714,77.1333333333323,A_walker,0.05,420,0,,,-183.5999999999996
0.7361111111111112,0.7361111111111112,1173,0.0,0.49162814174246694,63.79999999999922,A_walker,0.05,420,0,,,-199.39999999999955
0.9861111111111112,0.9861111111111112,1174,0.0,0.49089069952985326,103.64380952380934,A_walker,0.06,188,1,,,121.48380952380936
0.9097222222222222,0.9097222222222222,1175,0.0,0.4901543634805585,80.46666666666556,A_walker,0.06,420,0,,,-141.20000000000013
0.9236111111111112,0.9236111111111112,1176,0.0,0.4894191319353377,81.79999999999896,A_walker,0.06,420,0,,,-148.09999999999994
0.8819444444444444,0.8819444444444444,1177,0.0,0.48868500323743475,77.7999999999985,A_walker,0.06,420,0,,,-150.6
0.8194444444444444,0.8194444444444444,1178,0.0,0.4879519757325786,71.79999999999994,A_walker,0.06,420,0,,,-184.89999999999947
0.8541666666666666,0.8541666666666666,1179,0.0,0.48722004776897976,74.73333333333315,A_walker,0.06,420,0,,,-168.99999999999994
0.8680555555555556,0.8680555555555556,1180,0.0,0.48648921769732634,76.06666666666582,A_walker,0.06,420,0,,,-168.69999999999976
0.9097222222222222,0.9097222222222222,1181,0.0,0.48575948387078033,80.46666666666547,A_walker,0.06,420,0,,,-148.70000000000002
0.6041666666666666,0.6041666666666666,1182,0.0,0.4850308446449742,51.13333333333408,A_walker,0.06,420,0,,,-231.9999999999991
0.9513888888888888,0.9513888888888888,1183,0.0,0.4843032983780068,84.06666666666509,A_walker,0.06,420,0,,,-141.1000000000002
0.9444444444444444,0.9444444444444444,1184,0.0,0.4835768434304398,83.79999999999835,A_walker,0.06,420,0,,,-107.10000000000029
0.9305555555555556,0.9305555555555556,1185,0.0,0.48285147816529417,82.46666666666577,A_walker,0.06,420,0,,,-129.40000000000012
0.5972222222222222,0.5972222222222222,1186,0.0,0.48212720094804623,49.26666666666741,A_walker,0.05,420,0,,,-268.19999999999925
0.8819444444444444,0.8819444444444444,1187,0.0,0.4814040101466242,77.79999999999873,A_walker,0.05,420,0,,,-162.79999999999984
0.8472222222222222,0.8472222222222222,1188,0.0,0.48068190413140427,74.46666666666503,A_walker,0.04,420,0,,,-172.19999999999976
0.75,0.75,1189,0.0,0.4799608812752072,65.13333333333246,A_walker,0.04,420,0,,,-225.19999999999933
0.9861111111111112,0.9861111111111112,1190,0.0,0.4792409399532944,98.06523809523716,A_walker,0.05,353,1,,,-55.19476190476178
0.8819444444444444,0.8819444444444444,1191,0.0,0.4785220785433645,75.79999999999964,A_walker,0.05,420,0,,,-146.59999999999997
0.9166666666666666,0.9166666666666666,1192,0.0,0.4778042954255495,81.13333333333208,A_walker,0.05,420,0,,,-149.09999999999982
0.7361111111111112,0.7361111111111112,1193,0.0,0.47708758898241116,63.79999999999881,A_walker,0.05,420,0,,,-203.7999999999993
0.8680555555555556,0.8680555555555556,1194,0.0,0.4763719575989376,76.46666666666584,A_walker,0.05,420,0,,,-162.49999999999983
0.8611111111111112,0.8611111111111112,1195,0.0,0.4756573996625392,75.79999999999968,A_walker,0.05,420,0,,,-154.99999999999997
0.8472222222222222,0.8472222222222222,1196,0.0,0.47494391356304544,74.46666666666562,A_walker,0.05,420,0,,,-152.59999999999974
0.9444444444444444,0.9444444444444444,1197,0.0,0.4742314976927009,83.79999999999852,A_walker,0.05,420,0,,,-139.30000000000018
0.7777777777777778,0.7777777777777778,1198,0.0,0.47352015044616186,67.39999999999844,A_walker,0.05,420,0,,,-199.6999999999996
0.8819444444444444,0.8819444444444444,1199,0.0,0.47280987022049265,77.799999999999,A_walker,0.05,420,0,,,-147.80000000000013
0.9861111111111112,0.9861111111111112,1200,0.0,0.47210065541516194,96.57761904761803,A_walker,0.06,397,1,,,-93.86238095238103
0.8680555555555556,0.8680555555555556,1201,0.0,0.4713925044320392,76.46666666666513,A_walker,0.06,420,0,,,-172.2999999999999
0.8819444444444444,0.8819444444444444,1202,0.0,0.4706854156753912,77.7999999999992,A_walker,0.06,420,0,,,-165.59999999999965
0.8541666666666666,0.8541666666666666,1203,0.0,0.4699793875518781,75.13333333333175,A_walker,0.06,420,0,,,-200.69999999999956
0.9375,0.9375,1204,0.0,0.46927441847055035,83.13333333333186,A_walker,0.06,420,0,,,-107.90000000000019
0.4791666666666667,0.4791666666666667,1205,0.0,0.4685705068428445,38.73333333333407,A_walker,0.06,420,0,,,-302.2999999999997
0.9166666666666666,0.9166666666666666,1206,0.0,0.46786765108258027,81.1333333333318,A_walker,0.06,420,0,,,-115.20000000000043
0.8194444444444444,0.8194444444444444,1207,0.0,0.4671658496059564,70.99999999999886,A_walker,0.06,420,0,,,-187.8999999999995
0.9930555555555556,0.9930555555555556,1208,0.0,0.4664651008315475,100.55761904761826,A_walker,0.07,299,1,,,15.71095238095232
0.9861111111111112,0.9861111111111112,1209,0.0,0.46576540318030024,99.55857142857103,A_walker,0.08,297,1,,,-11.381428571428597
0.9861111111111112,0.9861111111111112,1210,0.0,0.4650667550755298,96.54380952380816,A_walker,0.09,398,1,,,-93.51619047619074
0.9097222222222222,0.9097222222222222,1211,0.0,0.46436915494291653,80.06666666666602,A_walker,0.09,420,0,,,-133.3000000000001
0.9166666666666666,0.9166666666666666,1212,0.0,0.4636726012105022,81.13333333333182,A_walker,0.09,420,0,,,-121.80000000000037
0.7638888888888888,0.7638888888888888,1213,0.0,0.46297709230868644,66.4666666666656,A_walker,0.09,420,0,,,-202.39999999999938
0.9444444444444444,0.9444444444444444,1214,0.0,0.46228262667022346,82.19999999999852,A_walker,0.09,420,0,,,-132.20000000000013
0.8680555555555556,0.8680555555555556,1215,0.0,0.46158920273021814,76.46666666666536,A_walker,0.09,420,0,,,-154.60000000000014
0.9861111111111112,0.9861111111111112,1216,0.0,0.46089681892612283,100.87142857142787,A_walker,0.1,270,1,,,41.671428571428436
0.9861111111111112,0.9861111111111112,1217,0.0,0.4602054736977337,97.72714285714304,A_walker,0.11,363,1,,,-58.93285714285729
0.6875,0.6875,1218,0.0,0.4595151654871871,59.13333333333353,A_walker,0.11,420,0,,,-217.299999999999
0.8402777777777778,0.8402777777777778,1219,0.0,0.45882589273895635,73.79999999999882,A_walker,0.11,420,0,,,-177.99999999999974
0.8402777777777778,0.8402777777777778,1220,0.0,0.45813765389984795,73.39999999999911,A_walker,0.11,420,0,,,-157.89999999999995
0.7638888888888888,0.7638888888888888,1221,0.0,0.4574504474189982,66.46666666666721,A_walker,0.11,420,0,,,-201.49999999999915
0.9930555555555556,0.9930555555555556,1222,0.0,0.4567642717478697,100.82809523809448,A_walker,0.12,291,1,,,33.04142857142832
0.9861111111111112,0.9861111111111112,1223,0.0,0.45607912534024797,99.34999999999991,A_walker,0.12,315,1,,,-16.54999999999988
0.9027777777777778,0.9027777777777778,1224,0.0,0.4553950066522376,78.99999999999886,A_walker,0.12,420,0,,,-117.10000000000015
0.9861111111111112,0.9861111111111112,1225,0.0,0.45471191414225925,102.76476190476188,A_walker,0.13,214,1,,,84.78476190476201
0.8541666666666666,0.8541666666666666,1226,0.0,0.4540298462710459,75.13333333333266,A_walker,0.13,420,0,,,-159.7999999999998
0.7638888888888888,0.7638888888888888,1227,0.0,0.45334880150163936,66.46666666666547,A_walker,0.13,420,0,,,-199.59999999999928
0.9791666666666666,0.9791666666666666,1228,0.0,0.4526687782993869,77.13333333333216,A_walker,0.13,420,0,,,-144.4999999999999
0.8611111111111112,0.8611111111111112,1229,0.0,0.4519897751319379,70.99999999999909,A_walker,0.13,420,0,,,-182.29999999999944
0.8888888888888888,0.8888888888888888,1230,0.0,0.45131179046923997,78.06666666666509,A_walker,0.13,420,0,,,-133.9000000000004
0.9375,0.9375,1231,0.0,0.45063482278353617,83.13333333333189,A_walker,0.13,420,0,,,-133.5000000000002
0.9861111111111112,0.9861111111111112,1232,0.0,0.44995887054936085,97.15238095237935,A_walker,0.14,380,1,,,-51.84761904761915
0.9791666666666666,0.9791666666666666,1233,0.0,0.44928393224353685,86.73333333333167,A_walker,0.14,420,0,,,-115.50000000000036
0.9861111111111112,0.9861111111111112,1234,0.0,0.44861000634517156,100.3361904761895,A_walker,0.14,274,1,,,32.35619047619022
0.8194444444444444,0.8194444444444444,1235,0.0,0.44793709133565385,71.7999999999997,A_walker,0.14,420,0,,,-169.09999999999997
0.7638888888888888,0.7638888888888888,1236,0.0,0.44726518569865037,66.4666666666657,A_walker,0.14,420,0,,,-214.1999999999994
0.9861111111111112,0.9861111111111112,1237,0.0,0.4465942879201024,101.54761904761838,A_walker,0.15,250,1,,,42.447619047618986
0.9652777777777778,0.9652777777777778,1238,0.0,0.4459243964882223,85.79999999999937,A_walker,0.15,420,0,,,-113.60000000000016
0.9375,0.9375,1239,0.0,0.44525550989349,83.13333333333172,A_walker,0.15,420,0,,,-142.20000000000013
0.9236111111111112,0.9236111111111112,1240,0.0,0.44458762662864976,81.39999999999863,A_walker,0.15,420,0,,,-150.49999999999997
0.8611111111111112,0.8611111111111112,1241,0.0,0.44392074518870683,75.80000000000034,A_walker,0.15,420,0,,,-177.7999999999991
0.8263888888888888,0.8263888888888888,1242,0.0,0.4432548640709238,72.46666666666576,A_walker,0.15,420,0,,,-157.9999999999998
0.8333333333333334,0.8333333333333334,1243,0.0,0.44258998177481745,72.33333333333267,A_walker,0.15,420,0,,,-164.99999999999972
0.9861111111111112,0.9861111111111112,1244,0.0,0.4419260968021552,100.93904761904692,A_walker,0.16,268,1,,,42.379047619047526
0.9444444444444444,0.9444444444444444,1245,0.0,0.44126320765695204,83.79999999999832,A_walker,0.16,420,0,,,-128.10000000000036
0.9236111111111112,0.9236111111111112,1246,0.0,0.4406013128454666,81.79999999999843,A_walker,0.16,420,0,,,-131.50000000000037
0.8819444444444444,0.8819444444444444,1247,0.0,0.43994041087619845,77.40000000000039,A_walker,0.16,420,0,,,-177.9999999999992
0.9375,0.9375,1248,0.0,0.4392805002598842,83.13333333333243,A_walker,0.16,420,0,,,-132.7000000000001
0.7638888888888888,0.7638888888888888,1249,0.0,0.4386215795094944,65.66666666666555,A_walker,0.16,420,0,,,-196.09999999999954
0.8819444444444444,0.8819444444444444,1250,0.0,0.4379636471402302,75.39999999999901,A_walker,0.16,420,0,,,-147.2
0.9236111111111112,0.9236111111111112,1251,0.0,0.43730670166951985,81.79999999999914,A_walker,0.16,420,0,,,-136.8000000000001
0.75,0.75,1252,0.0,0.43665074161701556,63.933333333333216,A_walker,0.16,420,0,,,-204.39999999999958
0.8819444444444444,0.8819444444444444,1253,0.0,0.43599576550459007,77.79999999999991,A_walker,0.16,420,0,,,-133.2000000000004
0.8680555555555556,0.8680555555555556,1254,0.0,0.4353417718563332,76.46666666666687,A_walker,0.16,420,0,,,-148.60000000000014
0.9930555555555556,0.9930555555555556,1255,0.0,0.4346887591985487,99.47571428571338,A_walker,0.17,331,1,,,-12.410952380952644
0.9652777777777778,0.9652777777777778,1256,0.0,0.4340367260597509,84.5999999999987,A_walker,0.17,420,0,,,-114.7000000000001
0.9375,0.9375,1257,0.0,0.43338567097066133,83.13333333333242,A_walker,0.17,420,0,,,-114.3000000000001
0.8611111111111112,0.8611111111111112,1258,0.0,0.43273559246420534,74.5999999999989,A_walker,0.16,420,0,,,-160.59999999999982
0.9166666666666666,0.9166666666666666,1259,0.0,0.43208648907550906,81.13333333333321,A_walker,0.16,420,0,,,-145.90000000000018
0.8958333333333334,0.8958333333333334,1260,0.0,0.43143835934189584,76.73333333333383,A_walker,0.16,420,0,,,-153.89999999999944
0.7083333333333334,0.7083333333333334,1261,0.0,0.430791201802883,61.13333333333396,A_walker,0.16,420,0,,,-184.39999999999927
0.9444444444444444,0.9444444444444444,1262,0.0,0.4301450150001787,83.79999999999849,A_walker,0.16,420,0,,,-127.40000000000028
0.8819444444444444,0.8819444444444444,1263,0.0,0.42949979747767847,77.79999999999937,A_walker,0.16,420,0,,,-147.10000000000014
0.8611111111111112,0.8611111111111112,1264,0.0,0.42885554778146195,75.79999999999937,A_walker,0.16,420,0,,,-145.10000000000008
0.9166666666666666,0.9166666666666666,1265,0.0,0.4282122644597898,81.13333333333183,A_walker,0.16,420,0,,,-127.40000000000036
0.9930555555555556,0.9930555555555556,1266,0.0,0.42756994606310017,97.87285714285635,A_walker,0.17,337,1,,,-36.63380952380958
0.9652777777777778,0.9652777777777778,1267,0.0,0.4269285911440055,85.79999999999886,A_walker,0.17,420,0,,,-103.19999999999996
0.9166666666666666,0.9166666666666666,1268,0.0,0.42628819825728953,81.13333333333335,A_walker,0.17,420,0,,,-133.70000000000022
0.75,0.75,1269,0.0,0.42564876595990364,64.93333333333325,A_walker,0.17,420,0,,,-185.19999999999942
0.8125,0.8125,1270,0.0,0.4250102928109638,70.73333333333393,A_walker,0.17,420,0,,,-186.69999999999916
0.7222222222222222,0.7222222222222222,1271,0.0,0.4243727773717474,62.4666666666674,A_walker,0.17,420,0,,,-208.69999999999942
0.7291666666666666,0.7291666666666666,1272,0.0,0.4237362182056898,63.13333333333401,A_walker,0.17,420,0,,,-221.89999999999893
0.9861111111111112,0.9861111111111112,1273,0.0,0.42310061387838127,102.93380952380926,A_walker,0.18,209,1,,,104.55380952380936
0.7777777777777778,0.7777777777777778,1274,0.0,0.4224659629575637,67.8000000000005,A_walker,0.17,420,0,,,-192.69999999999948
0.9513888888888888,0.9513888888888888,1275,0.0,0.4218322640131274,84.46666666666522,A_walker,0.17,420,0,,,-120.90000000000023
0.9444444444444444,0.9444444444444444,1276,0.0,0.4211995156171077,83.39999999999867,A_walker,0.17,420,0,,,-115.30000000000021
0.8541666666666666,0.8541666666666666,1277,0.0,0.42056771634368206,75.13333333333227,A_walker,0.17,420,0,,,-161.6
0.9166666666666666,0.9166666666666666,1278,0.0,0.4199368647691666,81.13333333333163,A_walker,0.17,420,0,,,-143.30000000000027
0.7569444444444444,0.7569444444444444,1279,0.0,0.41930695947201285,64.99999999999918,A_walker,0.17,420,0,,,-187.59999999999968
0.7708333333333334,0.7708333333333334,1280,0.0,0.41867799903280484,67.13333333333262,A_walker,0.17,420,0,,,-207.19999999999922
0.9791666666666666,0.9791666666666666,1281,0.0,0.4180499820342557,87.13333333333163,A_walker,0.17,420,0,,,-113.70000000000046
0.8402777777777778,0.8402777777777778,1282,0.0,0.41742290706120433,73.39999999999914,A_walker,0.17,420,0,,,-165.99999999999983
0.8611111111111112,0.8611111111111112,1283,0.0,0.41679677270061255,75.79999999999853,A_walker,0.17,420,0,,,-169.99999999999983
0.9861111111111112,0.9861111111111112,1284,0.0,0.41617157754156164,103.91428571428551,A_walker,0.18,180,1,,,127.41428571428555
0.9305555555555556,0.9305555555555556,1285,0.0,0.4155473201752493,82.46666666666519,A_walker,0.18,420,0,,,-131.10000000000025
